///////////////////////////////////////////////////////////////////////////////////////////////																
//	[ Text Version ]	1.1.0.2														
//	[ Test Sever ver ]	-														
//	[ Main Sever ver ]	-														
//	[ Athor ]	최승수														
//	[ Data ]	2011-01-28 01:25 AM														
//	[ 내용 ]	버그 수정														
///////////////////////////////////////////////////////////////////////////////////////////////																
// script type 																
// 0 : 움직이지 않는 몬스터.(리젠 좌표 고정형) 1.3: 기준 좌표 내 랜덤 생성																
// 1 : 악마의 광장.데비아스.노리아(일본사용)																
// 2 : 일반 몬스터																
// 3 : 생성되기만 하고 활동은 하지 않는 몬스터(즉 안보이다가 이벤트 발생시 살아남) - 복주머니 이벤트시 해당 카테고리 사용																
// 3 : type mapnumber distance x y dir total //distance는 해당 거리만큼 타일 주위에서 랜덤 생성// dir은 NPC 방향																
// 4 : 블러드캐슬 및 카오스캐슬 전용																
// 데이터 중간에 추가하지말고 무조건 최하단으로 추가할 것																
	//type		distance	x	y	x	y	dir	total							
	62	8	30	140	37	-1										
	62	8	30	133	65	-1										
	60	8	30	134	72	-1										
	60	8	30	128	74	-1										
	57	8	30	123	73	-1										
	60	8	30	115	86	-1										
	60	8	30	121	87	-1										
	60	8	30	128	98	-1										
	60	8	30	121	99	-1										
	60	8	30	108	95	-1										
	60	8	30	104	87	-1										
	60	8	30	107	80	-1										
	60	8	30	109	64	-1										
	60	8	30	108	55	-1										
	60	8	30	118	42	-1										
	60	8	30	126	42	-1										
	60	8	30	133	44	-1										
	60	8	30	125	26	-1										
	60	8	30	113	34	-1										
	60	8	30	105	33	-1										
	60	8	30	108	43	-1										
	60	8	30	103	49	-1										
	60	8	30	97	46	-1										
	60	8	30	88	41	-1										
	60	8	30	95	26	-1										
	60	8	30	96	36	-1										
	60	8	30	96	56	-1										
	60	8	30	102	61	-1										
	60	8	30	104	70	-1										
	60	8	30	96	78	-1										
	60	8	30	97	66	-1										
	57	8	30	81	63	-1										
	57	8	30	70	57	-1										
	57	8	30	65	64	-1										
	57	8	30	64	71	-1										
	57	8	30	56	75	-1										
	57	8	30	46	71	-1										
	57	8	30	38	71	-1										
	57	8	30	35	62	-1										
	57	8	30	27	75	-1										
	57	8	30	34	78	-1										
	57	8	30	25	83	-1										
	57	8	30	21	92	-1										
	58	8	30	38	87	-1										
	57	8	30	38	98	-1										
	57	8	30	48	99	-1										
	57	8	30	55	100	-1										
	57	8	30	62	91	-1										
	57	8	30	70	92	-1										
	57	8	30	79	89	-1										
	57	8	30	85	91	-1										
	60	8	30	91	86	-1										
	57	8	30	89	71	-1										
	57	8	30	90	50	-1										
	58	8	30	69	120	-1										
	58	8	30	61	121	-1										
	58	8	30	54	120	-1										
	58	8	30	43	121	-1										
	58	8	30	35	121	-1										
	58	8	30	24	120	-1										
	58	8	30	18	127	-1										
	58	8	30	25	127	-1										
	58	8	30	32	132	-1										
	58	8	30	29	98	-1										
	58	8	30	42	134	-1										
	58	8	30	35	141	-1										
	58	8	30	26	149	-1										
	58	8	30	26	160	-1										
	58	8	30	33	157	-1										
	58	8	30	40	150	-1										
	58	8	30	52	138	-1										
	58	8	30	61	134	-1										
	60	8	30	74	81	-1										
	58	8	30	75	133	-1										
	58	8	30	81	126	-1										
	58	8	30	87	120	-1										
	58	8	30	77	118	-1										
	58	8	30	96	123	-1										
	58	8	30	107	119	-1										
	58	8	30	112	124	-1										
	58	8	30	119	139	-1										
	58	8	30	107	139	-1										
	58	8	30	105	130	-1										
	58	8	30	107	149	-1										
	58	8	30	86	131	-1										
	61	8	30	73	125	-1										
	58	8	30	76	145	-1										
	58	8	30	69	139	-1										
	58	8	30	60	143	-1										
	58	8	30	52	157	-1										
	58	8	30	52	165	-1										
	58	8	30	45	175	-1										
	58	8	30	33	168	-1										
	58	8	30	35	175	-1										
	58	8	30	42	164	-1										
	58	8	30	64	164	-1										
	61	8	30	131	178	-1										
	58	8	30	79	156	-1										
	58	8	30	93	137	-1										
	58	8	30	115	154	-1										
	58	8	30	124	152	-1										
	58	8	30	129	141	-1										
	58	8	30	125	129	-1										
	58	8	30	124	161	-1										
	58	8	30	115	168	-1										
	58	8	30	120	177	-1										
	61	8	30	127	171	-1										
	61	8	30	127	188	-1										
	61	8	30	121	196	-1										
	61	8	30	123	208	-1										
	61	8	30	121	217	-1										
	61	8	30	106	225	-1										
	61	8	30	109	217	-1										
	61	8	30	102	212	-1										
	61	8	30	98	207	-1										
	61	8	30	88	208	-1										
	61	8	30	80	207	-1										
	61	8	30	78	198	-1										
	61	8	30	88	189	-1										
	61	8	30	83	185	-1										
	58	8	30	98	193	-1										
	61	8	30	73	179	-1										
	58	8	30	71	184	-1										
	61	8	30	161	188	-1										
	61	8	30	114	209	-1										
	61	8	30	153	187	-1										
	61	8	30	166	190	-1										
	61	8	30	159	195	-1										
	61	8	30	172	195	-1										
	61	8	30	179	194	-1										
	61	8	30	183	201	-1										
	61	8	30	177	207	-1										
	58	8	30	176	214	-1										
	61	8	30	173	221	-1										
	58	8	30	160	203	-1										
	63	8	30	161	225	-1										
	61	8	30	161	218	-1										
	61	8	30	157	214	-1										
	61	8	30	153	209	-1										
	61	8	30	150	203	-1										
	61	8	30	167	225	-1										
	61	8	30	93	150	-1										
	61	8	30	169	204	-1										
	61	8	30	44	213	-1										
	61	8	30	39	210	-1										
	61	8	30	31	207	-1										
	58	8	30	24	212	-1										
	58	8	30	27	229	-1										
	61	8	30	31	236	-1										
	61	8	30	29	245	-1										
	58	8	30	36	225	-1										
	58	8	30	42	244	-1										
	61	8	30	50	241	-1										
	61	8	30	50	230	-1										
	61	8	30	43	222	-1										
	61	8	30	29	220	-1										
	61	8	30	15	218	-1										
	61	8	30	19	205	-1										
	61	8	30	11	246	-1										
	61	8	30	6	240	-1										
	61	8	30	157	224	-1										
	61	8	30	85	141	-1										
	58	8	30	22	244	-1										
	58	8	30	52	204	-1										
	58	8	30	165	219	-1										
	57	8	30	114	78	-1										
end																
																
// ------------------------------------------------------------																
// 로스트타워_오후 5:55 2004-02-17_몬스터 확장_정동일																
// ------------------------------------------------------------																
2																
	35	4	30	29	208	-1										
	40	4	30	30	183	-1										
	35	4	30	33	206	-1										
	40	4	30	54	213	-1										
	36	4	30	193	239	-1										
	36	4	30	191	131	-1										
	36	4	30	191	118	-1										
	36	4	30	164	29	-1										
	36	4	30	164	37	-1										
	36	4	30	164	48	-1										
	36	4	30	164	63	-1										
	36	4	30	164	74	-1										
	36	4	30	164	98	-1										
	36	4	30	164	112	-1										
	36	4	30	164	126	-1										
	36	4	30	175	127	-1										
	36	4	30	184	128	-1										
	36	4	30	199	134	-1										
	36	4	30	206	136	-1										
	36	4	30	227	136	-1										
	36	4	30	242	135	-1										
	39	4	30	243	125	-1										
	36	4	30	229	127	-1										
	39	4	30	245	109	-1										
	36	4	30	217	127	-1										
	36	4	30	244	89	-1										
	36	4	30	207	127	-1										
	39	4	30	219	6	-1										
	39	4	30	244	53	-1										
	36	4	30	235	56	-1										
	36	4	30	235	38	-1										
	36	4	30	236	26	-1										
	36	4	30	235	15	-1										
	36	4	30	226	14	-1										
	36	4	30	211	15	-1										
	36	4	30	210	101	-1										
	36	4	30	210	114	-1										
	39	4	30	239	7	-1										
	39	4	30	244	25	-1										
	39	4	30	243	40	-1										
	36	4	30	244	8	-1										
	39	4	30	243	65	-1										
	36	4	30	195	99	-1										
	39	4	30	244	82	-1										
	39	4	30	244	92	-1										
	36	4	30	226	118	-1										
	36	4	30	235	110	-1										
	36	4	30	235	87	-1										
	36	4	30	199	124	-1										
	36	4	30	193	108	-1										
	36	4	30	209	94	-1										
	36	4	30	235	73	-1										
	36	4	30	196	89	-1										
	36	4	30	219	94	-1										
	36	4	30	190	29	-1										
	39	4	30	210	23	-1										
	39	4	30	226	22	-1										
	39	4	30	227	33	-1										
	39	4	30	227	54	-1										
	39	4	30	228	67	-1										
	39	4	30	228	81	-1										
	39	4	30	228	104	-1										
	39	4	30	191	16	-1										
	39	4	30	220	79	-1										
	39	4	30	219	60	-1										
	39	4	30	219	45	-1										
	39	4	30	219	34	-1										
	39	4	30	202	38	-1										
	36	4	30	205	62	-1										
	39	4	30	208	166	-1										
	39	4	30	196	166	-1										
	39	4	30	188	165	-1										
	39	4	30	179	165	-1										
	39	4	30	165	183	-1										
	34	4	30	167	197	-1										
	39	4	30	167	211	-1										
	34	4	30	192	203	-1										
	39	4	30	165	241	-1										
	39	4	30	184	246	-1										
	34	4	30	191	244	-1										
	39	4	30	200	245	-1										
	39	4	30	214	245	-1										
	39	4	30	228	245	-1										
	39	4	30	245	246	-1										
	34	4	30	235	237	-1										
	34	4	30	224	235	-1										
	34	4	30	206	237	-1										
	34	4	30	200	228	-1										
	34	4	30	209	212	-1										
	34	4	30	225	196	-1										
	34	4	30	209	190	-1										
	34	4	30	198	192	-1										
	34	4	30	187	184	-1										
	34	4	30	193	173	-1										
	34	4	30	172	177	-1										
	39	4	30	198	184	-1										
	39	4	30	217	196	-1										
	39	4	30	227	212	-1										
	39	4	30	217	217	-1										
	39	4	30	201	216	-1										
	39	4	30	191	238	-1										
	39	4	30	193	217	-1										
	39	4	30	178	224	-1										
	39	4	30	178	210	-1										
	39	4	30	177	195	-1										
	41	4	30	126	246	-1										
	41	4	30	133	235	-1										
	41	4	30	133	225	-1										
	34	4	30	133	185	-1										
	41	4	30	133	209	-1										
	34	4	30	132	201	-1										
	41	4	30	125	189	-1										
	41	4	30	128	175	-1										
	34	4	30	134	166	-1										
	41	4	30	129	167	-1										
	41	4	30	97	184	-1										
	41	4	30	107	168	-1										
	34	4	30	95	173	-1										
	41	4	30	89	174	-1										
	41	4	30	83	183	-1										
	34	4	30	86	190	-1										
	41	4	30	83	201	-1										
	41	4	30	83	213	-1										
	41	4	30	89	224	-1										
	34	4	30	84	237	-1										
	41	4	30	86	245	-1										
	34	4	30	98	245	-1										
	41	4	30	108	245	-1										
	41	4	30	116	244	-1										
	41	4	30	118	229	-1										
	41	4	30	116	211	-1										
	41	4	30	111	194	-1										
	41	4	30	115	178	-1										
	41	4	30	97	202	-1										
	41	4	30	97	214	-1										
	41	4	30	102	225	-1										
	41	4	30	98	236	-1										
	34	4	30	111	219	-1										
	34	4	30	123	224	-1										
	41	4	30	116	134	-1										
	41	4	30	97	133	-1										
	41	4	30	85	132	-1										
	41	4	30	85	116	-1										
	41	4	30	85	96	-1										
	41	4	30	101	87	-1										
	41	4	30	118	89	-1										
	37	4	30	133	87	-1										
	41	4	30	116	113	-1										
	41	4	30	133	115	-1										
	37	4	30	104	136	-1										
	41	4	30	124	136	-1										
	37	4	30	96	116	-1										
	37	4	30	94	100	-1										
	37	4	30	89	135	-1										
	37	4	30	133	98	-1										
	41	4	30	106	112	-1										
	41	4	30	95	106	-1										
	37	4	30	112	87	-1										
	37	4	30	133	109	-1										
	37	4	30	121	119	-1										
	37	4	30	123	130	-1										
	37	4	30	87	7	-1										
	37	4	30	97	6	-1										
	40	4	30	117	8	-1										
	37	4	30	124	11	-1										
	37	4	30	133	26	-1										
	37	4	30	134	37	-1										
	37	4	30	134	49	-1										
	40	4	30	123	54	-1										
	37	4	30	115	53	-1										
	37	4	30	98	54	-1										
	37	4	30	84	54	-1										
	37	4	30	93	41	-1										
	37	4	30	99	40	-1										
	37	4	30	101	29	-1										
	37	4	30	98	17	-1										
	37	4	30	112	16	-1										
	37	4	30	124	41	-1										
	37	4	30	111	39	-1										
	40	4	30	86	41	-1										
	40	4	30	98	24	-1										
	40	4	30	115	28	-1										
	40	4	30	55	15	-1										
	40	4	30	46	13	-1										
	37	4	30	39	11	-1										
	40	4	30	22	17	-1										
	37	4	30	14	24	-1										
	37	4	30	53	39	-1										
	40	4	30	10	41	-1										
	37	4	30	7	52	-1										
	40	4	30	15	54	-1										
	37	4	30	25	49	-1										
	40	4	30	38	48	-1										
	40	4	30	48	48	-1										
	40	4	30	41	57	-1										
	34	4	30	123	201	-1										
	40	4	30	55	28	-1										
	35	4	30	46	25	-1										
	37	4	30	30	32	-1										
	35	4	30	23	40	-1										
	40	4	30	22	30	-1										
	40	4	30	39	38	-1										
	40	4	30	6	98	-1										
	40	4	30	33	86	-1										
	40	4	30	46	86	-1										
	40	4	30	55	87	-1										
	40	4	30	53	97	-1										
	35	4	30	42	97	-1										
	40	4	30	35	98	-1										
	40	4	30	25	98	-1										
	35	4	30	15	127	-1										
	40	4	30	8	107	-1										
	40	4	30	53	116	-1										
	40	4	30	41	121	-1										
	34	4	30	115	167	-1										
	40	4	30	25	135	-1										
	40	4	30	42	135	-1										
	40	4	30	52	135	-1										
	35	4	30	30	171	-1										
	40	4	30	38	227	-1										
	35	4	30	8	191	-1										
	40	4	30	51	183	-1										
	35	4	30	8	211	-1										
	35	4	30	8	231	-1										
	35	4	30	15	244	-1										
	35	4	30	18	107	-1										
	35	4	30	39	246	-1										
	35	4	30	11	175	-1										
	35	4	30	54	220	-1										
	35	4	30	31	127	-1										
	35	4	30	55	195	-1										
	34	4	30	105	175	-1										
	35	4	30	55	174	-1										
	38	4	30	31	212	-1										
	35	4	30	30	233	-1										
	35	4	30	21	216	-1										
	35	4	30	38	212	-1										
	35	4	30	29	200	-1										
	40	4	30	24	189	-1										
	40	4	30	48	167	-1										
	40	4	30	41	167	-1										
	35	4	30	38	234	-1										
	37	4	30	38	201	-1										
	37	4	30	18	200	-1										
	37	4	30	13	191	-1										
	37	4	30	38	192	-1										
	34	4	30	215	174	-1										
	34	4	30	245	168	-1										
	34	4	30	235	214	-1										
	34	4	30	165	223	-1										
	34	4	30	127	239	-1										
	34	4	30	125	180	-1										
	34	4	30	113	189	-1										
	34	4	30	98	231	-1										
	37	4	30	89	119	-1										
	37	4	30	86	100	-1										
	37	4	30	108	116	-1										
	37	4	30	126	108	-1										
	37	4	30	86	26	-1										
	37	4	30	111	26	-1										
	37	4	30	48	17	-1										
	37	4	30	13	9	-1										
	37	4	30	16	41	-1										
	37	4	30	38	53	-1										
	37	4	30	54	51	-1										
	37	4	30	45	32	-1										
	37	4	30	25	86	-1										
	37	4	30	52	92	-1										
	37	4	30	30	102	-1										
	35	4	30	34	108	-1										
	35	4	30	53	111	-1										
	35	4	30	45	137	-1										
	35	4	30	11	96	-1										
	35	4	30	43	170	-1										
	35	4	30	8	220	-1										
	35	4	30	27	247	-1										
	35	4	30	54	232	-1										
	35	4	30	24	225	-1										
	36	4	30	164	16	-1										
	36	4	30	164	87	-1										
	36	4	30	200	104	-1										
	36	4	30	205	87	-1										
	36	4	30	219	68	-1										
	36	4	30	211	64	-1										
	36	4	30	209	52	-1										
	36	4	30	210	41	-1										
	36	4	30	210	32	-1										
	36	4	30	194	23	-1										
	36	4	30	204	15	-1										
	36	4	30	236	44	-1										
	36	4	30	235	98	-1										
	36	4	30	222	109	-1										
	36	4	30	218	87	-1										
	36	4	30	228	91	-1										
	36	4	30	244	15	-1										
	36	4	30	228	7	-1										
	36	4	30	202	25	-1										
	39	4	30	226	166	-1										
	39	4	30	239	167	-1										
	39	4	30	227	175	-1										
	39	4	30	239	174	-1										
	39	4	30	245	179	-1										
	39	4	30	245	189	-1										
	39	4	30	245	200	-1										
	39	4	30	246	212	-1										
	39	4	30	245	224	-1										
	39	4	30	237	226	-1										
	39	4	30	236	220	-1										
	39	4	30	238	208	-1										
	39	4	30	237	201	-1										
	39	4	30	232	196	-1										
	39	4	30	238	184	-1										
	39	4	30	224	185	-1										
	39	4	30	216	183	-1										
	39	4	30	207	178	-1										
	39	4	30	196	176	-1										
	39	4	30	187	192	-1										
	39	4	30	185	201	-1										
	39	4	30	187	209	-1										
	39	4	30	185	220	-1										
	39	4	30	175	217	-1										
	39	4	30	176	245	-1										
	39	4	30	206	244	-1										
	39	4	30	215	209	-1										
	39	4	30	184	173	-1										
	39	4	30	172	188	-1										
	39	4	30	173	171	-1										
	39	4	30	206	200	-1										
	39	4	30	218	229	-1										
	34	4	30	112	235	-1										
	34	4	30	83	220	-1										
	34	4	30	90	239	-1										
	34	4	30	133	215	-1										
	34	4	30	88	206	-1										
	34	4	30	121	235	-1										
	41	4	30	104	183	-1										
	41	4	30	86	109	-1										
	41	4	30	96	86	-1										
	41	4	30	128	86	-1										
	41	4	30	122	101	-1										
	41	4	30	101	100	-1										
	41	4	30	86	125	-1										
	41	4	30	132	124	-1										
	37	4	30	110	100	-1										
	40	4	30	103	8	-1										
	37	4	30	128	6	-1										
	40	4	30	127	34	-1										
	40	4	30	130	48	-1										
	40	4	30	105	55	-1										
	40	4	30	84	16	-1										
	40	4	30	124	24	-1										
	35	4	30	14	15	-1										
	35	4	30	13	33	-1										
	35	4	30	30	39	-1										
	35	4	30	55	8	-1										
	35	4	30	44	41	-1										
	35	4	30	8	25	-1										
	35	4	30	37	21	-1										
	35	4	30	29	24	-1										
	35	4	30	19	97	-1										
	35	4	30	42	109	-1										
	35	4	30	22	121	-1										
	35	4	30	5	122	-1										
	35	4	30	5	132	-1										
	35	4	30	14	137	-1										
	35	4	30	38	184	-1										
	35	4	30	36	174	-1										
	35	4	30	23	174	-1										
	35	4	30	18	168	-1										
	35	4	30	7	184	-1										
	35	4	30	8	200	-1										
	35	4	30	19	208	-1										
